"rental_id","customer_first_name","customer_last_name","region","country","film_title","film_rating","genre","paid_amount","rental_duration"
10139,"Mario","Cheatham","Africa","Algeria","Boulevard Mob","R","New","1.99","3"
2180,"Gilbert","Sledge","Europe","United Kingdom","Secrets Paradise","G","Family","8.99","7"
3510,"Francisco","Skidmore","America","Brazil","Jet Neighbors","R","Foreign","5.99","8"
13001,"Maxine","Silva","America","Brazil","Maiden Home","PG","New","4.99","3"
12489,"Mildred","Bailey","Asia","India","Boogie Amelie","R","Music","9.98",NULL
9796,"Mathew","Bolin","America","Venezuela","Dirty Ace","NC-17","Games","4.99","8"
13657,"Vincent","Ralston","America","Mexico","Grinch Massage","R","Games","4.99","2"
9198,"Dawn","Sullivan","Oceania","Tuvalu","Lesson Cleopatra","NC-17","Sports","5.99","8"
5557,"Arthur","Simpkins","Asia","Russian Federation","Fidelity Devil","G","Horror","4.99","1"
13289,"Gilbert","Sledge","Europe","United Kingdom","Sea Virgin","PG","Drama","2.99","0"
3156,"Bruce","Schwarz","Asia","Japan","Jedi Beneath","PG","Family","0.99","1"
10017,"Kyle","Spurlock","Asia","China","Fool Mockingbird","PG","Action","6.99","4"
1789,"Dawn","Sullivan","Oceania","Tuvalu","Uprising Uptown","NC-17","Action","3.99","6"
1882,"Frances","Parker","America","Brazil","Fellowship Autumn","NC-17","Travel","4.99","2"
9340,"Gina","Williamson","Asia","Yemen","Racer Egg","NC-17","Drama","2.99","4"
10415,"Kent","Arsenault","America","Brazil","Mermaid Insects","NC-17","Sports","4.99","3"
15757,"Gerald","Fultz","Asia","India","Escape Metropolis","R","Travel","2.99","6"
9580,"Laura","Rodriguez","Africa","Morocco","Candles Grapes","NC-17","Games","4.99","5"
2033,"Ruby","Washington","Asia","China","Alamo Videotape","G","Foreign","0.99","2"
5816,"Victor","Barkley","America","United States","Greedy Roots","R","Drama","0.99","2"
8253,"Irene","Price","Asia","Kazakstan","Lies Treatment","NC-17","Drama","6.99","9"
4831,"Lydia","Burke","America","Argentina","Moulin Wake","PG-13","Travel","0.99","3"
15458,"Seth","Hannon","Asia","Bahrain","African Egg","G","Family","2.99",NULL
9944,"Heidi","Larson","Asia","China","Manchurian Curtain","PG","Family","5.99","7"
6642,"Mario","Cheatham","Africa","Algeria","Attraction Newton","PG-13","New","4.99","1"
14758,"Walter","Perryman","Asia","China","Lesson Cleopatra","NC-17","Sports","3.99","5"
4411,"Pearl","Garza","Asia","India","Bill Others","PG","Documentary","3.99","6"
5026,"Darrell","Power","America","Canada","Deer Virginian","NC-17","Music","2.99","4"
15535,"Arthur","Simpkins","Asia","Russian Federation","Lesson Cleopatra","NC-17","Sports","0.99","2"
4246,"Norman","Currier","Asia","Indonesia","Dream Pickup","PG","Action","2.99","1"
12872,"Teresa","Rogers","Asia","Japan","Hook Chariots","G","Animation","0.99","3"
4014,"Ben","Easter","Asia","Russian Federation","Cat Coneheads","G","Comedy","4.99","5"
12648,"Ron","Deluca","Asia","Japan","Seattle Expecations","PG-13","Drama","7.99","7"
2576,"Everett","Banda","Africa","Egypt","Oscar Gold","PG","Animation","4.99","9"
10714,"Judith","Cox","Asia","China","Flamingos Connecticut","PG-13","New","4.99","2"
12738,"Tracy","Herrmann","America","Ecuador","Vertigo Northwest","R","Comedy","7.99","8"
6563,"Barry","Lovelace","Africa","Zambia","Alter Victory","PG-13","Animation","3.99","9"
8201,"Alfredo","Mcadams","Asia","Russian Federation","Badman Dawn","R","Sci-Fi","2.99","3"
3436,"Rhonda","Kennedy","Europe","Netherlands","Moulin Wake","PG-13","Travel","5.99","8"
10010,"Louis","Leone","Asia","Philippines","Miracle Virtual","PG-13","Animation","6.99","7"
13999,"Minnie","Romero","Asia","Indonesia","Tracy Cider","G","Animation","3.99","5"
12994,"Leslie","Seward","Asia","Indonesia","Spoilers Hellfighters","G","Documentary","0.99","0"
15515,"Joseph","Joy","America","Brazil","Sugar Wonka","PG","Animation","4.99","2"
9535,"Clyde","Tobias","Asia","China","Lock Rear","R","Travel","2.99","4"
5594,"Bernard","Colby","Asia","India","Alaska Phantom","PG","Music","0.99","2"
15401,"Gladys","Hamilton","Africa","Nigeria","Grail Frankenstein","NC-17","Action","8.99","9"
6077,"Lonnie","Tirado","Asia","Indonesia","Interview Liaisons","R","New","5.99","5"
2234,"Renee","Lane","America","United States","Ballroom Mockingbird","G","Foreign","0.99","6"
5168,"Jacob","Lance","America","United States","Titanic Boondock","R","Animation","4.99","2"
3179,"Cathy","Spencer","Asia","Japan","Jedi Beneath","PG","Family","0.99","5"
9943,"Ramon","Choate","America","Ecuador","Crusade Honey","R","Sports","7.99","9"
10722,"Ruby","Washington","Asia","China","Nightmare Chill","PG","Games","4.99","2"
15291,"Ramon","Choate","America","Ecuador","Flamingos Connecticut","PG-13","New","4.99","3"
8986,"Clayton","Barbee","America","Brazil","Swarm Gold","PG-13","Horror","0.99","1"
5062,"Debbie","Reyes","Asia","Japan","Jacket Frisco","PG-13","Drama","2.99","1"
2823,"Christy","Vargas","Asia","China","Sense Greek","R","Sports","7.99","6"
15334,"Dale","Ratcliff","Africa","South Africa","Storm Happiness","NC-17","Animation","1.99","7"
8430,"Willie","Howell","America","Argentina","Roman Punk","NC-17","Music","0.99","5"
14868,"Erin","Dunn","Asia","Russian Federation","War Notting","G","Foreign","4.99","2"
4376,"Megan","Palmer","Asia","China","Express Lonely","R","Sci-Fi","2.99","3"
13233,"Dianne","Shelton","Asia","Iran","Divide Monster","PG-13","Sci-Fi","2.99","5"
12209,"Lydia","Burke","America","Argentina","Bed Highball","NC-17","Documentary","2.99","2"
8553,"Joyce","Edwards","Asia","Saudi Arabia","Mine Titans","PG-13","New","10.99","9"
13669,"Deanna","Byrd","Asia","Philippines","Won Dares","PG","Music","2.99","6"
11569,"Nathaniel","Adam","America","United States","Menagerie Rushmore","G","Animation","2.99","7"
15695,"John","Farnsworth","Asia","India","Outlaw Hanky","PG-13","Travel","4.99",NULL
6334,"Regina","Berry","Asia","China","Darling Breaking","PG-13","Games","5.99","7"
15544,"Melissa","King","Asia","Taiwan","Hills Neighbors","G","Action","4.99","8"
1754,"Deborah","Walker","Asia","Pakistan","Titans Jerk","PG","Sci-Fi","6.99","6"
11678,"June","Carroll","Africa","Algeria","Scarface Bang","PG-13","Children","5.99","4"
2572,"Jill","Hawkins","Europe","Austria","Louisiana Harry","PG-13","Family","0.99","4"
14539,"Stephanie","Mitchell","Asia","Armenia","Road Roxanne","R","Documentary","7.99","7"
8437,"Diana","Alexander","America","United States","Informer Double","NC-17","Foreign","6.99","6"
15904,"Pamela","Baker","Asia","China","Armageddon Lost","G","Sci-Fi","0.99","1"
10371,"Larry","Thrasher","Asia","Turkey","Dances None","NC-17","Action","0.99","2"
7345,"Sidney","Burleson","Europe","Poland","Lose Inch","R","Foreign","4.99","7"
7528,"Gina","Williamson","Asia","Yemen","Earth Vision","NC-17","New","0.99","6"
10536,"Jacqueline","Long","Asia","Thailand","Element Freddy","NC-17","Comedy","4.99","3"
7549,"Kent","Arsenault","America","Brazil","Groove Fiction","NC-17","Sports","3.99","8"
15054,"Marie","Turner","Asia","Russian Federation","Knock Warlock","PG-13","Comedy","2.99","3"
9223,"Terrence","Gunderson","Asia","China","Racer Egg","NC-17","Drama","2.99","4"
1862,"Max","Pitt","Europe","Yugoslavia","Reservoir Adaptation","PG-13","Foreign","3.99","8"
14089,"Francis","Sikes","America","Mexico","Fellowship Autumn","NC-17","Travel","5.99","6"
12552,"Marvin","Yee","Asia","India","Varsity Trip","NC-17","New","2.99","1"
5536,"Vanessa","Sims","Europe","Germany","Hills Neighbors","G","Action","0.99","3"
5449,"Deanna","Byrd","Asia","Philippines","Dalmations Sweden","PG","Drama","5.99","8"
3236,"Guy","Brownlee","Asia","China","Fool Mockingbird","PG","Action","9.99","8"
14617,"Alice","Stewart","America","United States","Secrets Paradise","G","Family","4.99","3"
2961,"Danny","Isom","Asia","Pakistan","Worst Banger","PG","Action","2.99","4"
11156,"Floyd","Gandy","America","Mexico","Cyclone Family","PG","Foreign","2.99","2"
3843,"Joan","Cooper","America","United States","State Wasteland","NC-17","Games","2.99","1"
3744,"Ben","Easter","Asia","Russian Federation","Robbers Joon","PG-13","Children","2.99","1"
11176,"Pamela","Baker","Asia","China","Fireball Philadelphia","PG","Comedy","3.99","7"
2848,"Ruth","Martinez","Africa","South Africa","Saddle Antitrust","PG-13","Comedy","2.99","6"
2650,"Tonya","Chapman","Asia","India","Truman Crazy","G","Action","4.99","1"
6161,"Jared","Ely","Asia","Indonesia","Sleepless Monsoon","G","Animation","4.99","4"
10258,"Wesley","Bull","Europe","Spain","Ice Crossing","R","Games","4.99","7"
9455,"Charlene","Alvarez","Africa","Tanzania","Mine Titans","PG-13","New","10.99","8"
15936,"Norman","Currier","Asia","Indonesia","English Bulworth","PG-13","Sci-Fi","0.99","2"
4289,"Georgia","Jacobs","Asia","India","Primary Glass","G","Action","0.99","1"
10855,"Naomi","Jennings","Asia","India","Family Sweet","R","Horror","0.99","1"
10291,"Jacob","Lance","America","United States","Hysterical Grail","PG","Sports","4.99","3"
2812,"Stacey","Montgomery","Asia","China","Paths Control","PG","Drama","8.99","6"
8009,"Steve","Mackenzie","Asia","Indonesia","Birch Antitrust","PG","Music","7.99","6"
5377,"Willard","Lumpkin","America","Mexico","Platoon Instinct","PG-13","New","4.99","1"
2391,"Rick","Mattox","Africa","Egypt","None Spiking","NC-17","Sci-Fi","4.99","6"
12737,"Rosemary","Schmidt","Asia","Turkey","Clue Grail","NC-17","Music","6.99","7"
4747,"Martin","Bales","Africa","Angola","Sugar Wonka","PG","Animation","5.99","4"
4431,"Jessica","Hall","Europe","Holy See (Vatican City State)","Dangerous Uptown","PG","Foreign","6.99","8"
4159,"Joan","Cooper","America","United States","Show Lord","PG-13","Documentary","4.99","2"
3465,"Ben","Easter","Asia","Russian Federation","Flying Hook","NC-17","Animation","5.99","8"
2389,"Victor","Barkley","America","United States","Club Graffiti","PG-13","Animation","0.99","2"
9601,"Max","Pitt","Europe","Yugoslavia","Gangs Pride","PG-13","Animation","2.99","3"
2164,"Colleen","Burton","Europe","Germany","Sabrina Midnight","PG","Children","6.99","6"
8946,"Marsha","Douglas","Africa","Mozambique","Scarface Bang","PG-13","Children","6.99","4"
10895,"Jane","Bennett","America","Brazil","Amadeus Holy","PG","Action","0.99","1"
6018,"Reginald","Kinder","Asia","Indonesia","Wyoming Storm","PG-13","New","4.99","1"
12472,"Sherri","Rhodes","Asia","India","Wife Turn","NC-17","Documentary","10.99","9"
4071,"Tonya","Chapman","Asia","India","Nuts Ties","NC-17","New","5.99","6"
14720,"Johnny","Turpin","Africa","Sudan","Shootist Superfly","PG-13","Drama","0.99","3"
15909,"Tom","Milner","Asia","United Arab Emirates","Borrowers Bedazzled","G","Animation","0.99","3"
2334,"Melinda","Fernandez","Asia","Pakistan","Philadelphia Wife","PG-13","Sports","4.99","3"
6871,"Rosemary","Schmidt","Asia","Turkey","Shock Cabin","PG-13","Foreign","2.99","1"
15385,"Eddie","Tomlin","Asia","Philippines","Anthem Luke","PG-13","Comedy","4.99","3"
13500,"Clifton","Malcolm","Asia","Taiwan","Eyes Driving","PG-13","Sci-Fi","3.99","5"
8822,"Virginia","Green","Europe","France","Clueless Bucket","R","Action","6.99","7"
15226,"Teresa","Rogers","Asia","Japan","Bilko Anonymous","PG-13","Family","10.99","8"
15267,"Suzanne","Nichols","Asia","Indonesia","Pacific Amistad","G","Documentary","0.99","1"
3076,"Edna","West","Africa","South Africa","Express Lonely","R","Sci-Fi","5.99","8"
8145,"Elsie","Kelley","Africa","Nigeria","Dangerous Uptown","PG","Foreign","5.99","7"
6236,"Dennis","Gilman","Africa","South Africa","Spy Mile","PG-13","Games","2.99","2"
1912,"Ted","Breaux","Asia","China","Tourist Pelican","PG-13","Sports","4.99","3"
8034,"Brett","Cornwell","Asia","India","Horror Reign","R","Travel","4.99","7"
13006,"Emma","Boyd","Africa","Egypt","Potter Connecticut","PG","Animation","2.99","1"
8317,"Glenn","Pullen","Europe","Netherlands","Straight Hours","R","Sports","2.99","4"
13569,"Tyler","Wren","Asia","China","Holes Brannigan","PG","Sports","5.99","7"
15197,"Jill","Hawkins","Europe","Austria","Orange Grapes","PG-13","Foreign","0.99","4"
6608,"Viola","Hanson","Asia","Philippines","Shakespeare Saddle","PG-13","Sports","2.99","5"
13595,"Julio","Noland","Europe","Ukraine","Chocolat Harry","NC-17","Family","4.99","8"
12450,"Gabriel","Harder","Asia","Turkey","Rushmore Mermaid","PG-13","Comedy","2.99","3"
6743,"Deanna","Byrd","Asia","Philippines","Arabia Dogma","NC-17","Horror","0.99","0"
5054,"Juanita","Mason","Asia","India","Sweden Shining","PG","Comedy","7.99","9"
10177,"Dianne","Shelton","Asia","Iran","Jerk Paycheck","NC-17","Classics","2.99","2"
15617,"Dave","Gardiner","Asia","China","Tights Dawn","R","Sports","0.99","3"
1548,"Jeremy","Hurtado","America","Brazil","Impact Aladdin","PG-13","Music","1.99","7"
8764,"William","Satterfield","Asia","Yemen","Lawrence Love","NC-17","Action","0.99","2"
5496,"Fred","Wheat","America","Mexico","Princess Giant","NC-17","Documentary","7.99","8"
1181,"Kelly","Knott","Asia","China","Packer Madigan","PG-13","Animation","1.99","4"
7976,"Eileen","Carr","America","Paraguay","Kiss Glory","PG-13","Foreign","7.99","7"
10596,"Rosa","Reynolds","America","United States","Confused Candles","PG-13","Family","5.99","6"
12809,"Laura","Rodriguez","Africa","Morocco","Hours Rage","NC-17","New","0.99","4"
3167,"Jerome","Kenyon","America","Chile","Blackout Private","PG","Animation","2.99","1"
9464,"Christian","Jung","Asia","India","Strangelove Desire","NC-17","Children","4.99","7"
12948,"Leroy","Bustamante","Asia","China","Translation Summer","PG-13","Drama","0.99","2"
2406,"Gilbert","Sledge","Europe","United Kingdom","Excitement Eve","G","Action","2.99","4"
10836,"Agnes","Bishop","Asia","India","Working Microcosmos","R","Travel","6.99","5"
3133,"Sylvia","Ortiz","America","Colombia","Worker Tarzan","R","Travel","2.99","5"
1997,"Norman","Currier","Asia","Indonesia","Cowboy Doom","PG","Foreign","2.99","2"
12935,"Dianne","Shelton","Asia","Iran","Atlantis Cause","G","Family","2.99","1"
3099,"Russell","Brinson","Europe","Poland","Sorority Queen","NC-17","Foreign","1.99","6"
3292,"Allen","Butterfield","Asia","India","Remember Diary","R","Family","2.99","2"
11827,"Harvey","Guajardo","Asia","Vietnam","Personal Ladybugs","PG-13","Music","4.99","7"
9756,"Bryan","Hardison","America","United States","Autumn Crow","G","Games","4.99","1"
9303,"Holly","Fox","Asia","India","Varsity Trip","NC-17","New","2.99","4"
1437,"Diana","Alexander","America","United States","Rebel Airport","G","Music","0.99","4"
14174,"Angela","Hernandez","Asia","Japan","Haunting Pianist","R","Games","0.99","1"
1198,"Rick","Mattox","Africa","Egypt","Dream Pickup","PG","Action","2.99","4"
11549,"Luis","Yanez","Europe","France","Darko Dorado","NC-17","Action","4.99","2"
11556,"Margaret","Moore","Asia","Oman","Blood Argonauts","G","Family","0.99","1"
12452,"Samuel","Marlow","Asia","India","Untouchables Sunrise","NC-17","Documentary","6.99","8"
3297,"Katie","Elliott","Africa","Kenya","Sunrise League","PG-13","Animation","8.99","7"
9655,"Ricky","Shelby","Asia","China","Rouge Squad","NC-17","Games","3.99","5"
15910,"Ronnie","Ricketts","Africa","Senegal","Basic Easy","PG-13","Travel","2.99","1"
9394,"Rosemary","Schmidt","Asia","Turkey","Arachnophobia Rollercoaster","PG-13","Horror","5.99","7"
5913,"Olga","Jimenez","Africa","Nigeria","Murder Antitrust","PG","Children","2.99","2"
8160,"Hazel","Warren","Asia","China","Louisiana Harry","PG-13","Family","3.99","7"
9376,"Jacqueline","Long","Asia","Thailand","Brooklyn Desert","R","Foreign","4.99","4"
14813,"April","Burns","Europe","United Kingdom","Rocketeer Mother","PG-13","Foreign","0.99","2"
9491,"Dana","Hart","Asia","Russian Federation","Show Lord","PG-13","Documentary","4.99","1"
13076,"Vicki","Fields","Europe","Germany","Edge Kissing","NC-17","Drama","4.99","2"
14746,"Sonia","Gregory","Africa","Nigeria","Pulp Beverly","G","Horror","4.99","5"
1808,"Leo","Ebert","Asia","China","Lonely Elephant","G","Comedy","7.99","7"
7922,"Ethel","Webb","Africa","South Africa","Connection Microcosmos","G","Comedy","0.99","5"
14904,"Kathy","James","Asia","Philippines","Clones Pinocchio","R","Music","3.99","7"
11209,"Kimberly","Lee","America","Argentina","Quest Mussolini","R","Action","2.99","4"
10031,"Diana","Alexander","America","United States","Peak Forever","PG","Sports","4.99","2"
5003,"Dave","Gardiner","Asia","China","Rush Goodfellas","PG","Family","0.99","1"
9359,"Ruben","Geary","Europe","Poland","Affair Prejudice","G","Horror","2.99","0"
7126,"Andy","Vanhorn","America","Mexico","Raging Airplane","R","Sci-Fi","4.99","1"
10811,"Tonya","Chapman","Asia","India","Sweethearts Suspects","G","Children","6.99","8"
15733,"Cecil","Vines","Europe","United Kingdom","Trip Newton","PG-13","Action","4.99","5"
5799,"Mitchell","Westmoreland","Asia","Vietnam","Peak Forever","PG","Sports","4.99","4"
4230,"Eileen","Carr","America","Paraguay","Blackout Private","PG","Animation","3.99","7"
11682,"Jesse","Schilling","Africa","Congo, The Democratic Republic of the","Mannequin Worst","PG-13","New","2.99","0"
6175,"Vanessa","Sims","Europe","Germany","Paycheck Wait","PG-13","Drama","4.99","3"
5588,"Javier","Elrod","Africa","Chad","Drums Dynamite","PG","Horror","0.99","5"
3523,"Nelson","Christenson","Europe","Spain","Invasion Cyclone","PG","Children","2.99","4"
3444,"Janet","Phillips","America","Chile","Cabin Flash","NC-17","Children","0.99","4"
7369,"Amber","Dixon","Asia","Taiwan","Story Side","R","Action","0.99","2"
15423,"Enrique","Forsythe","Europe","Greece","Gunfight Moon","NC-17","Comedy","0.99",NULL
6910,"Kelly","Knott","Asia","China","English Bulworth","PG-13","Sci-Fi","6.99","8"
3907,"Tom","Milner","Asia","United Arab Emirates","Maiden Home","PG","New","6.99","4"
5947,"Eric","Robert","America","Argentina","Bingo Talented","PG-13","Sci-Fi","5.99","8"
